"","Group.1","sslccode","taluk","dist","Marks1","Marks2","Marks3","Marks4","Marks5","Marks6","Total","Result","Year"
"1281","T.N.PURA",NA,NA,NA,75.3137254901961,42.1764705882353,47.5686274509804,48.7254901960784,42.921568627451,53.9803921568627,310.509803921569,NA,2011
"1282","TARIKERE",NA,NA,NA,78.0952380952381,44.8571428571429,47.8095238095238,45.2857142857143,43.8333333333333,53.8095238095238,313.52380952381,NA,2011
"1283","THIRTHAHALLI",NA,NA,NA,87.025,51.075,60.75,53.6,47.875,61.075,361.4,NA,2011
"1284","TIPTUR",NA,NA,NA,75.1538461538462,41.5,48.9230769230769,47.0961538461538,42.6538461538462,55.8076923076923,310.980769230769,NA,2011
"1285","TUMKUR",NA,NA,NA,78.0072463768116,56.3623188405797,55.2173913043478,55.6014492753623,50.6304347826087,65.0652173913043,360.927536231884,NA,2011
"1286","TURUVEKERE",NA,NA,NA,78.5272727272727,44.8545454545455,48.3636363636364,46.7272727272727,45.4181818181818,61.5818181818182,325.581818181818,NA,2011
"1287","UDUPI",NA,NA,NA,85.6197183098592,57.6619718309859,69.4366197183099,57.0281690140845,52.0281690140845,61.2816901408451,382.774647887324,NA,2011
"1288","VIRAJPET",NA,NA,NA,73.1153846153846,50.5769230769231,51.4230769230769,48.0576923076923,45.5192307692308,54.5769230769231,323.288461538462,NA,2011
"1289","YADGIR",NA,NA,NA,63.3898305084746,35.4067796610169,43.6440677966102,37.4067796610169,35.1016949152542,48.3898305084746,263.35593220339,NA,2011
"1290","YELANDUR",NA,NA,NA,78.7222222222222,43.5,55.7222222222222,46.8333333333333,44.7777777777778,56.7222222222222,326.333333333333,NA,2011
"1291","YELBURGA",NA,NA,NA,72.7272727272727,44.0545454545455,51.9090909090909,50.7818181818182,51.4545454545455,60.4545454545455,331.490909090909,NA,2011
"1292","YELLAPUR",NA,NA,NA,85.0476190476191,51.6190476190476,69.2380952380952,56.3333333333333,49.3809523809524,65.4761904761905,376.952380952381,NA,2011
"1293","AFZALPUR",NA,NA,NA,71.5869565217391,44,54.3260869565217,52.9565217391304,45.7608695652174,65.0217391304348,333.54347826087,NA,2012
"1294","ALAND",NA,NA,NA,70.5,44.3461538461538,53.9487179487179,50.0512820512821,43.525641025641,60.1153846153846,322.294871794872,NA,2012
"1295","ALUR",NA,NA,NA,82,51.258064516129,57.2903225806452,50.0967741935484,49.8387096774194,57.3225806451613,347.677419354839,NA,2012
"1296","ANEKAL",NA,NA,NA,72.0422535211268,57.056338028169,48.7746478873239,44.6901408450704,43.9718309859155,52.5211267605634,319.014084507042,NA,2012
"1297","ANKOLA",NA,NA,NA,75.8461538461538,40.5769230769231,58.0384615384615,45.6153846153846,49.0769230769231,52.9230769230769,322.192307692308,NA,2012
"1298","ARKALGUD",NA,NA,NA,79.1481481481482,44.962962962963,49.4259259259259,46.4074074074074,45.9074074074074,54.3518518518519,320.240740740741,NA,2012
"1299","ARSIKERE",NA,NA,NA,86.0722891566265,48.2168674698795,55.4578313253012,50.8795180722892,49.6144578313253,59.1204819277108,349.301204819277,NA,2012
"1300","ATHANI",NA,NA,NA,79.552380952381,49.2952380952381,58.1428571428571,48.2761904761905,52.352380952381,62.2095238095238,349.780952380952,NA,2012
"1301","AURAD",NA,NA,NA,62.5,39.2241379310345,48.2586206896552,39.6724137931034,35.2241379310345,43.7413793103448,268.655172413793,NA,2012
"1302","BADAMI",NA,NA,NA,64.6885245901639,47.9508196721311,52.7377049180328,54.9508196721311,47.4918032786885,58.8360655737705,326.393442622951,NA,2012
"1303","BAGALKOT",NA,NA,NA,71.4666666666667,49.8833333333333,54.7666666666667,53.75,49.95,64.35,346.583333333333,NA,2012
"1304","BAGEPALLY",NA,NA,NA,72.75,50.55,49.45,45.775,48.025,59,325.7,NA,2012
"1305","BAILHONGAL",NA,NA,NA,81.7926829268293,46.9512195121951,57.1829268292683,50.8414634146341,51.5731707317073,65.2317073170732,353.743902439024,NA,2012
"1306","BANGARAPETE",NA,NA,NA,71.4489795918367,50.3673469387755,49.9591836734694,48.4897959183673,45,54.6326530612245,319.897959183673,NA,2012
"1307","BASAVAKALYAN",NA,NA,NA,62.9764705882353,38.2047058823529,47.8352941176471,39.6470588235294,36.9658823529412,44.7058823529412,270.376470588235,NA,2012
"1308","BASAVAN  BAGEWADI",NA,NA,NA,72.1857142857143,43.3571428571429,50.1428571428571,49.4,46.9142857142857,63.5571428571429,325.742857142857,NA,2012
"1309","BELGAUM",NA,NA,NA,77.0994764397906,46.4031413612565,52.0732984293194,50.6387434554974,49.6910994764398,58.17277486911,334.157068062827,NA,2012
"1310","BELLARY",NA,NA,NA,63.96,46.36,48.032,46.744,44.088,50.624,301.088,NA,2012
"1311","BELUR",NA,NA,NA,83.4313725490196,47.1372549019608,53.2549019607843,46.843137254902,46.921568627451,53.7843137254902,331.21568627451,NA,2012
"1312","BHADRAVATI",NA,NA,NA,71.0506329113924,43.3164556962025,48.0506329113924,43.7594936708861,41.7974683544304,47.2911392405063,296.79746835443,NA,2012
"1313","BHALKI",NA,NA,NA,65.5797101449275,43.9855072463768,52.463768115942,44.6521739130435,40.8405797101449,48.0289855072464,295.478260869565,NA,2012
"1314","BHATKAL",NA,NA,NA,82.8333333333333,47.7777777777778,56.4166666666667,47,49.0555555555556,50.4166666666667,333.666666666667,NA,2012
"1315","BIDAR",NA,NA,NA,59.26015625,38.5,49.671875,39.96875,36.0015625,41.4609375,264.8203125,NA,2012
"1316","BIJAPUR",NA,NA,NA,65.7066666666667,44.8,51.5733333333333,44.62,44.6533333333333,51.14,302.54,NA,2012
"1317","BILAGI",NA,NA,NA,75.6315789473684,46.8421052631579,54.0263157894737,50.4736842105263,54.6052631578947,64.4210526315789,345.921052631579,NA,2012
"1318","BIRURU",NA,NA,NA,75.2631578947368,43.8947368421053,54.8157894736842,48.3947368421053,47.5263157894737,58,327.894736842105,NA,2012
"1319","BRAHAMAVARA",NA,NA,NA,87.7321428571429,54.4821428571429,63.7857142857143,50.8392857142857,51.9107142857143,59.4821428571429,368.321428571429,NA,2012
"1320","BYADAGI",NA,NA,NA,81,47.3714285714286,53.4285714285714,51.6857142857143,54.2857142857143,64.4571428571429,352.371428571429,NA,2012
"1321","BYNDOOR",NA,NA,NA,88.1935483870968,52.4193548387097,60.9354838709677,51.1290322580645,51.1290322580645,61.4516129032258,365.161290322581,NA,2012
"1322","CHADACHAN",NA,NA,NA,71.8055555555556,41.1944444444444,52.8333333333333,46.6388888888889,44.6111111111111,51.6388888888889,308.75,NA,2012
"1323","CHALLAKERE",NA,NA,NA,65.390243902439,42.9634146341463,46.5609756097561,48.2317073170732,50.2317073170732,62.4024390243902,315.621951219512,NA,2012
"1324","CHAMARAJA NAGAR",NA,NA,NA,74.2372881355932,46.5084745762712,54.3389830508475,47.7627118644068,49.1525423728814,58.3050847457627,330.406779661017,NA,2012
"1325","CHANNAGIRI",NA,NA,NA,73.9117647058823,44.75,54.0441176470588,51.0882352941176,50.75,61.2205882352941,335.794117647059,NA,2012
"1326","CHANNAPATNA",NA,NA,NA,73.8909090909091,51.5636363636364,53.9272727272727,52.3636363636364,50.0909090909091,59,340.890909090909,NA,2012
"1327","CHANNAYARAPATNA",NA,NA,NA,83.4,50.96,55.0266666666667,53.0266666666667,51.44,58.16,351.973333333333,NA,2012
"1328","CHIKKABALLAPUR",NA,NA,NA,76.2666666666667,50.9777777777778,49.5333333333333,48.2888888888889,49.3777777777778,61.2222222222222,335.733333333333,NA,2012
"1329","CHIKMAGALUR",NA,NA,NA,77.6172839506173,50.4197530864198,57.358024691358,48.962962962963,48.6172839506173,55.037037037037,337.888888888889,NA,2012
"1330","CHIKNAYAKANHALLI",NA,NA,NA,71.406779661017,36.3050847457627,45.3389830508475,40.6101694915254,42.8474576271186,54.1016949152542,290.559322033898,NA,2012
"1331","CHIKODI",NA,NA,NA,84.7070707070707,52.8888888888889,61.3838383838384,52.2929292929293,53.7474747474747,64.3939393939394,369.535353535354,NA,2012
"1332","CHINCHOLI",NA,NA,NA,61.925,38.525,47.1,44.6,44.925,51.325,288.175,NA,2012
"1333","CHINTAMANI",NA,NA,NA,71.46875,50.234375,49.140625,46.9375,48.03125,60.40625,326.25,NA,2012
"1334","CHITRADURGA",NA,NA,NA,69.0865384615385,44.9230769230769,48.9038461538462,47.8173076923077,50.0961538461538,58.6153846153846,319.451923076923,NA,2012
"1335","CHITTAPUR",NA,NA,NA,54.4044943820225,32.8202247191011,43.7191011235955,34.5730337078652,34.0674157303371,42.5955056179775,242.14606741573,NA,2012
"1336","DAVANAGERE(N)",NA,NA,NA,70.859649122807,41.6140350877193,50.4210526315789,47.2456140350877,45.4385964912281,54.2631578947368,309.789473684211,NA,2012
"1337","DAVANAGERE(S)",NA,NA,NA,71.2809917355372,47.8760330578512,51.3884297520661,48.0330578512397,46.5537190082645,54.198347107438,319.264462809917,NA,2012
"1338","DEVADURGA",NA,NA,NA,76.7826086956522,46.8478260869565,53.7826086956522,53.695652173913,50.8913043478261,64.1304347826087,346.217391304348,NA,2012
"1339","DEVANAHALLI",NA,NA,NA,80.6346153846154,52.4038461538462,52.2884615384615,49.2307692307692,50.7307692307692,57.2307692307692,342.519230769231,NA,2012
"1340","DHARWAD",NA,NA,NA,72.4444444444444,43.4722222222222,53.0277777777778,46.3888888888889,49,57.3611111111111,321.861111111111,NA,2012
"1341","DHARWAD CITY",NA,NA,NA,66.125,45.8928571428571,52.1428571428571,44.9642857142857,45.2142857142857,51.3928571428571,305.821428571429,NA,2012
"1342","DODDABALLAPURA",NA,NA,NA,78.9183673469388,52.265306122449,48.469387755102,49,49.1428571428571,57.0612244897959,334.775510204082,NA,2012
"1343","GADAG CITY",NA,NA,NA,71.7872340425532,51.7659574468085,54.2340425531915,49.5106382978723,47.1489361702128,53.3191489361702,327.957446808511,NA,2012
"1344","GADAG RURAL",NA,NA,NA,72.575,37.8,45.675,44,48.525,53.025,301.8,NA,2012
"1345","GANGAVATHI",NA,NA,NA,72.1707317073171,50,57.5487804878049,51.7926829268293,48.8536585365854,57.6341463414634,338.060975609756,NA,2012
"1346","GOKAK",NA,NA,NA,81.537037037037,58.2592592592593,62.0740740740741,60.1111111111111,57.9444444444444,71,393.777777777778,NA,2012
"1347","GOWRIBIDANUR",NA,NA,NA,67.76,42.5,44.74,41.94,46.9,56.3,300.12,NA,2012
"1348","GUBBI",NA,NA,NA,76.3076923076923,43.7230769230769,48.8769230769231,50.1384615384615,47.2769230769231,59.0461538461538,325.307692307692,NA,2012
"1349","GUDIBANDA",NA,NA,NA,77,46.5833333333333,51.25,50.8333333333333,53.3333333333333,63.25,342.166666666667,NA,2012
"1350","GULBARGA NORTH",NA,NA,NA,60.0719424460432,36.7482014388489,46.9424460431655,42.0071942446043,39.294964028777,46.9712230215827,271.985611510791,NA,2012
"1351","GULBARGA SOUTH",NA,NA,NA,59.2478632478633,43.2649572649573,50.2649572649573,45.4017094017094,42.8888888888889,49.3846153846154,291.65811965812,NA,2012
"1352","GUNDULPET",NA,NA,NA,71.25,41.0227272727273,47.0454545454545,42.1363636363636,44.5909090909091,49.0681818181818,294.954545454545,NA,2012
"1353","H.D.KOTE",NA,NA,NA,81.6538461538462,42.0961538461538,50.1346153846154,47.9038461538462,48.5769230769231,52.5961538461538,322.942307692308,NA,2012
"1354","HADAGALI",NA,NA,NA,80.6585365853659,44.0243902439024,52.0731707317073,51.8780487804878,51.0243902439024,61.8048780487805,341.487804878049,NA,2012
"1355","HAGARIBOMMANAHALLI",NA,NA,NA,70.1521739130435,44.1086956521739,47.5217391304348,49.3695652173913,49.0869565217391,58.7608695652174,318.913043478261,NA,2012
"1356","HALIYAL",NA,NA,NA,71.2857142857143,38.4285714285714,55.4857142857143,39.4285714285714,42.0285714285714,48.9714285714286,295.457142857143,NA,2012
"1357","HANAGAL",NA,NA,NA,84.4716981132076,43.2075471698113,55.2830188679245,44.6603773584906,47.7924528301887,58.2264150943396,333.641509433962,NA,2012
"1358","HANUR",NA,NA,NA,75.5,42.4736842105263,50.3421052631579,42.8947368421053,43.6842105263158,49.7105263157895,304.684210526316,NA,2012
"1359","HARAPANAHALLI",NA,NA,NA,70.3148148148148,41.4074074074074,48.6481481481481,45.1851851851852,48.0185185185185,56.9444444444444,310.277777777778,NA,2012
"1360","HARIHARA",NA,NA,NA,68.8333333333333,36.7037037037037,44.8518518518519,40.1296296296296,41.7592592592593,48.7777777777778,281.222222222222,NA,2012
"1361","HASSAN",NA,NA,NA,79.5327102803738,46.392523364486,51.8691588785047,45.8130841121495,48.7663551401869,50.7663551401869,323.07476635514,NA,2012
"1362","HAVERI",NA,NA,NA,75.2068965517241,45.7931034482759,51.5689655172414,47.7758620689655,49.3965517241379,58.5689655172414,328.241379310345,NA,2012
"1363","HIREKERUR",NA,NA,NA,79.5,47.7941176470588,51.8529411764706,49.1029411764706,51.2647058823529,60.5,342.176470588235,NA,2012
"1364","HIRIYUR",NA,NA,NA,66.8529411764706,42.5882352941176,46.5147058823529,45.4705882352941,47.8088235294118,57.4558823529412,306.632352941176,NA,2012
"1365","HOLALKERE",NA,NA,NA,71.0888888888889,44.4,49.4666666666667,48.0222222222222,53.7333333333333,64.0666666666667,330.666666666667,NA,2012
"1366","HOLE NARSIPUR",NA,NA,NA,83.2542372881356,49.6440677966102,55.6440677966102,52.7627118644068,52.5084745762712,58.2033898305085,351.915254237288,NA,2012
"1367","HONNALI",NA,NA,NA,75.2352941176471,41,45.4117647058824,42.5098039215686,45.8039215686275,53.0980392156863,303.117647058824,NA,2012
"1368","HONNAVAR",NA,NA,NA,82.4545454545455,44.8484848484849,63,50.1212121212121,50.6060606060606,54.5454545454545,345.666666666667,NA,2012
"1369","HOSADURGA",NA,NA,NA,68.1029411764706,41.9705882352941,43.7794117647059,45.3088235294118,49.2647058823529,57.6029411764706,306.029411764706,NA,2012
"1370","HOSAKOTE",NA,NA,NA,73.9074074074074,51.9814814814815,50.9259259259259,47.462962962963,46.6111111111111,55.2222222222222,326.203703703704,NA,2012
"1371","HOSANAGAR",NA,NA,NA,84.9375,45.28125,59.09375,44.84375,48.875,56.25,339.28125,NA,2012
"1372","HOSPET",NA,NA,NA,64.4675324675325,49.038961038961,51.1948051948052,50.8441558441558,46.8961038961039,54.2207792207792,318.61038961039,NA,2012
"1373","HUBLI",NA,NA,NA,64.4054054054054,49.5405405405405,54.6306306306306,49.7747747747748,47.8828828828829,54.8738738738739,322.441441441441,NA,2012
"1374","HUBLI CITY",NA,NA,NA,70.5714285714286,48.9523809523809,53.0238095238095,48.4047619047619,46.9047619047619,58.0952380952381,325.952380952381,NA,2012
"1375","HUKKERI",NA,NA,NA,83.6438356164384,52.8767123287671,60.6164383561644,52.7260273972603,57.7123287671233,66.9178082191781,374.465753424658,NA,2012
"1376","HUMNABAD",NA,NA,NA,65.6483516483516,41.1868131868132,51.1538461538462,43.3516483516484,38.6923076923077,46.9120879120879,287.054945054945,NA,2012
"1377","HUNAGUND",NA,NA,NA,68.9558823529412,47.75,51.4705882352941,52.4117647058824,49.3235294117647,65.6470588235294,335.573529411765,NA,2012
"1378","HUNSUR",NA,NA,NA,76.4259259259259,43.4074074074074,49.6481481481481,47.5555555555556,49.1851851851852,53.0555555555556,319.222222222222,NA,2012
"1379","INDI",NA,NA,NA,64.7234042553192,39.063829787234,44.3191489361702,43.9574468085106,39.8510638297872,54.4468085106383,286.425531914894,NA,2012
"1380","JAGALUR",NA,NA,NA,69.9767441860465,40.6279069767442,47.0697674418605,44.1860465116279,48.9767441860465,58.4883720930233,309.302325581395,NA,2012
"1381","JAMAKHANDI",NA,NA,NA,69.620253164557,42.6455696202532,49.126582278481,43.6329113924051,48,55.2911392405063,308.379746835443,NA,2012
"1382","JEWARGI",NA,NA,NA,67.593220338983,41.3898305084746,48.271186440678,47.1016949152542,43.4406779661017,56.2542372881356,304.203389830508,NA,2012
"1383","JOIDA",NA,NA,NA,73.125,43.6875,58.5625,40.5625,46.3125,50.0625,312.25,NA,2012
"1384","K G F",NA,NA,NA,60.8571428571429,49.0285714285714,48.8,49.7428571428571,46.9714285714286,55.9142857142857,311.314285714286,NA,2012
"1385","K.R.NAGARA",NA,NA,NA,76.875,43.359375,49.125,48.09375,49.671875,51.671875,318.890625,NA,2012
"1386","KADUR",NA,NA,NA,83.0862068965517,53.7931034482759,60.7413793103448,52.448275862069,50.7758620689655,62.051724137931,362.913793103448,NA,2012
"1387","KALGHATAGI",NA,NA,NA,78.969696969697,45.6969696969697,56,50.7272727272727,50.8787878787879,57.2727272727273,339.484848484848,NA,2012
"1388","KANAKAPURA",NA,NA,NA,73.987012987013,48.2727272727273,54.6883116883117,51.3376623376623,50.8571428571429,60.5324675324675,339.74025974026,NA,2012
"1389","KARKALA",NA,NA,NA,87.7647058823529,55.078431372549,61.9803921568627,49.7254901960784,52,59.3529411764706,369.019607843137,NA,2012
"1390","KARWAR",NA,NA,NA,73.2444444444444,43.9777777777778,59.3555555555556,51.2222222222222,49.2888888888889,55.2444444444444,332.288888888889,NA,2012
"1391","KHANAPUR",NA,NA,NA,78.9038461538462,42.7692307692308,48.9807692307692,48.8653846153846,45,57.8076923076923,322.288461538462,NA,2012
"1392","KOLAR",NA,NA,NA,77.7272727272727,52.4155844155844,54.5584415584416,50.5194805194805,47.5974025974026,56.5194805194805,339.311688311688,NA,2012
"1393","KOLLEGAL",NA,NA,NA,73.3529411764706,46.6176470588235,51.4411764705882,46.7647058823529,45.6470588235294,49.8529411764706,313.617647058824,NA,2012
"1394","KOPPA",NA,NA,NA,87.7307692307692,53.2307692307692,64.8076923076923,49.4615384615385,50.5769230769231,57.7692307692308,363.538461538462,NA,2012
"1395","KOPPAL",NA,NA,NA,68.7543859649123,46.9649122807018,57.4385964912281,48.140350877193,47.8421052631579,57.0877192982456,326.19298245614,NA,2012
"1396","KORATAGERE",NA,NA,NA,78.8,45.575,47.175,51.3,57.35,62.525,342.65,NA,2012
"1397","KRISHNARAJA PET",NA,NA,NA,81.5471698113208,49.9622641509434,55.622641509434,53.4339622641509,52.8301886792453,62.6037735849057,356.056603773585,NA,2012
"1398","KUDLIGI",NA,NA,NA,71.265625,43.765625,48.421875,52.34375,49.46875,60.171875,325.5,NA,2012
"1399","KUMTA",NA,NA,NA,84.5757575757576,48.6969696969697,64.0909090909091,49.3333333333333,52.1818181818182,57,355.909090909091,NA,2012
"1400","KUNDAGOL",NA,NA,NA,77.6875,45.0625,51.75,47.9375,48.5625,57.8125,328.84375,NA,2012
"1401","KUNDAPURA",NA,NA,NA,89.9523809523809,57.6190476190476,60.7857142857143,53.1428571428571,54.0476190476191,59.8809523809524,375.238095238095,NA,2012
"1402","KUNIGAL",NA,NA,NA,75.4603174603175,44.7301587301587,48.8253968253968,48.9523809523809,47.4444444444444,59.8095238095238,325.063492063492,NA,2012
"1403","KUSTAGI",NA,NA,NA,72.3469387755102,48.6734693877551,56.4285714285714,54.2448979591837,52,61.7142857142857,345.428571428571,NA,2012
"1404","LINGASUGUR",NA,NA,NA,71.972602739726,48.2054794520548,52.3424657534247,48.9452054794521,46.8630136986301,65.0547945205479,333.397260273973,NA,2012
"1405","MADDUR",NA,NA,NA,80.7808219178082,53.986301369863,57.6986301369863,56.2739726027397,55.1506849315069,67.4657534246575,371.342465753425,NA,2012
"1406","MADHUGIRI",NA,NA,NA,77.8088235294118,50.3235294117647,50.6029411764706,50.3235294117647,53.7794117647059,62.2205882352941,345.176470588235,NA,2012
"1407","MADIKERI",NA,NA,NA,74.4473684210526,44.2631578947368,52.5789473684211,44.3684210526316,49.1842105263158,53.2105263157895,318.157894736842,NA,2012
"1408","MAGADI",NA,NA,NA,73,47.7397260273973,52.6986301369863,49.4383561643836,50.1095890410959,56.8904109589041,329.958904109589,NA,2012
"1409","MALAVALLY",NA,NA,NA,75.671875,46.25,52.109375,49.5625,48.71875,60.890625,333.1875,NA,2012
"1410","MALUR",NA,NA,NA,82.6410256410256,54.6666666666667,55.7692307692308,54.1538461538462,50.9230769230769,61.1025641025641,359.25641025641,NA,2012
"1411","MANDYA NORTH",NA,NA,NA,76.2666666666667,38.2666666666667,49.8333333333333,45.1,47.2,55.1,311.7,NA,2012
"1412","MANDYA SOUTH",NA,NA,NA,70.0307692307692,50.9384615384615,54.7538461538462,50.2769230769231,49.0923076923077,56.9846153846154,332.030769230769,NA,2012
"1413","MANVI",NA,NA,NA,76.2372881355932,48.6101694915254,50.1864406779661,47.9152542372881,49.1525423728814,58.2372881355932,330.440677966102,NA,2012
"1414","MOLAKALMUR",NA,NA,NA,61.6666666666667,40.3333333333333,42.0416666666667,43.7083333333333,48.2916666666667,53.1666666666667,289.208333333333,NA,2012
"1415","MOODIGERE",NA,NA,NA,77.3529411764706,45.8235294117647,56.2941176470588,43.9705882352941,46.2941176470588,52.1176470588235,321.970588235294,NA,2012
"1416","MUDDEBIHAL",NA,NA,NA,73.6206896551724,49.0172413793103,54.4655172413793,53.3448275862069,52.6896551724138,59.8620689655172,343.01724137931,NA,2012
"1417","MUDHOL",NA,NA,NA,79.5573770491803,50.8852459016393,58.0819672131148,49.3770491803279,53.5081967213115,64.2459016393443,355.622950819672,NA,2012
"1418","MULBAGAL",NA,NA,NA,81.5918367346939,51.0408163265306,52.5510204081633,52.530612244898,49.8775510204082,58.6326530612245,346.122448979592,NA,2012
"1419","MUNDAGOD",NA,NA,NA,80.3529411764706,48,56.7647058823529,51.7058823529412,48.2352941176471,57.6470588235294,342.764705882353,NA,2012
"1420","MUNDARAGI",NA,NA,NA,75.0571428571429,45.1428571428571,50.0857142857143,48.1142857142857,50.2857142857143,53.5142857142857,321.914285714286,NA,2012
"1421","MYSORE NORTH",NA,NA,NA,68.6868686868687,52.6060606060606,51.3131313131313,51.010101010101,49.1010101010101,51.2323232323232,324.090909090909,NA,2012
"1422","MYSORE RURAL",NA,NA,NA,74.8589743589744,44.525641025641,47.025641025641,45.8461538461538,46.2564102564103,51.1923076923077,309.666666666667,NA,2012
"1423","MYSORE SOUTH",NA,NA,NA,69.280487804878,51.8658536585366,49.8536585365854,47.219512195122,46.5731707317073,49.2317073170732,313.90243902439,NA,2012
"1424","NAGAMANGALA",NA,NA,NA,79.6595744680851,48.0851063829787,54.6170212765957,50.7234042553191,53.6382978723404,63.2765957446809,350.042553191489,NA,2012
"1425","NANJANAGUD",NA,NA,NA,72.7894736842105,36.140350877193,42.4736842105263,43.4035087719298,43.3859649122807,45.7175438596491,284.017543859649,NA,2012
"1426","NARAGUND",NA,NA,NA,75.9375,51.71875,51.03125,51.25,52.96875,64.59375,347.3125,NA,2012
"1427","NARASIMHARAJAPURA",NA,NA,NA,84.0952380952381,49.6190476190476,57.7142857142857,45.2857142857143,47.8095238095238,51.1904761904762,335.761904761905,NA,2012
"1428","NAVALGUND",NA,NA,NA,67.7619047619048,41.5,48.5476190476191,43.4285714285714,44.4047619047619,54.5238095238095,300.238095238095,NA,2012
"1429","NELAMANGALA",NA,NA,NA,80.3111111111111,52.7555555555556,53.0444444444444,52.7333333333333,51.2222222222222,60.9111111111111,351.022222222222,NA,2012
"1430","NORTH1",NA,NA,NA,77.5682656826568,60.5535055350554,57.2361623616236,54.0848708487085,52.0627306273063,61.8966789667897,363.446494464945,NA,2012
"1431","NORTH2",NA,NA,NA,65.7337278106509,55.5798816568047,50.9467455621302,47.0473372781065,46.7278106508876,53.7869822485207,319.869822485207,NA,2012
"1432","NORTH3",NA,NA,NA,66.1415094339623,49.6650943396226,44.9905660377358,43.872641509434,44.5518867924528,49.2877358490566,298.495283018868,NA,2012
"1433","NORTH4",NA,NA,NA,70.5934065934066,61.7967032967033,53.7472527472527,53.021978021978,50.6373626373626,59.4010989010989,349.186813186813,NA,2012
"1434","PANDAVAPURA",NA,NA,NA,80.1463414634146,49.7560975609756,53.6829268292683,55.9756097560976,52.2439024390244,62.9024390243902,354.439024390244,NA,2012
"1435","PAVAGADA",NA,NA,NA,71.089552238806,46.0746268656716,48.5373134328358,48.7611940298507,47.6417910447761,60.5223880597015,322.611940298507,NA,2012
"1436","PERIYA PATNA",NA,NA,NA,76.1818181818182,42.7954545454545,49.9318181818182,48.5909090909091,48.3409090909091,55.3181818181818,321.090909090909,NA,2012
"1437","RAIBAG",NA,NA,NA,83.7662337662338,52.1818181818182,60.4155844155844,54.1038961038961,57.3116883116883,70.9220779220779,378.74025974026,NA,2012
"1438","RAICHUR",NA,NA,NA,64.2659574468085,46.1170212765957,48.5531914893617,47.3404255319149,44.3404255319149,54.6489361702128,305.436170212766,NA,2012
"1439","RAMANAGARA",NA,NA,NA,73.9583333333333,49.0416666666667,50.25,50.2361111111111,48.9305555555556,54.9861111111111,327.361111111111,NA,2012
"1440","RAMDURG",NA,NA,NA,77.2790697674419,49.6744186046512,54.906976744186,53.8139534883721,50.8139534883721,64.6279069767442,351.186046511628,NA,2012
"1441","RANEBENNUR",NA,NA,NA,72.2463768115942,45.9710144927536,48.3478260869565,48.1014492753623,49.5507246376812,56.6231884057971,320.666666666667,NA,2012
"1442","RON",NA,NA,NA,69.7428571428571,46,46.4285714285714,52.2714285714286,47.8,58.4142857142857,320.6,NA,2012
"1443","SAGAR",NA,NA,NA,80.7872340425532,44.468085106383,55.1489361702128,41.6808510638298,44.5106382978723,48.5106382978723,315.085106382979,NA,2012
"1444","SAKLESHPUR",NA,NA,NA,80.9761904761905,40.6428571428571,50.4047619047619,42.6428571428571,45.5952380952381,50,310.166666666667,NA,2012
"1445","SANDUR",NA,NA,NA,71.7142857142857,42.3809523809524,48.6904761904762,47.3095238095238,46.3809523809524,53.1190476190476,309.595238095238,NA,2012
"1446","SAVANUR",NA,NA,NA,77.1,44.3666666666667,51.2,45.8333333333333,48.2666666666667,59.2,325.833333333333,NA,2012
"1447","SEDAM",NA,NA,NA,66.8409090909091,35.9090909090909,48.5,44.7727272727273,39.7727272727273,51.8636363636364,287.727272727273,NA,2012
"1448","SHAHAPUR",NA,NA,NA,68.5789473684211,44.4912280701754,54.3684210526316,47.0350877192982,44.3333333333333,54.5087719298246,313.491228070175,NA,2012
"1449","SHIGGOAN",NA,NA,NA,76.575,42.25,47.7,46.1,47.975,54.775,315.375,NA,2012
"1450","SHIKARIPUR",NA,NA,NA,79.2121212121212,46.0909090909091,53.7575757575758,46.7424242424242,47.0606060606061,53.2272727272727,326.19696969697,NA,2012
"1451","SHIMOGA",NA,NA,NA,76.5826086956522,47.8869565217391,54.5913043478261,45.2608695652174,45.7913043478261,49.1217391304348,319.269565217391,NA,2012
"1452","SHIRHATTI",NA,NA,NA,75.3333333333333,47.0666666666667,50.0222222222222,45.8444444444444,48.2444444444444,48.9333333333333,315.333333333333,NA,2012
"1453","SHORAPUR",NA,NA,NA,65.3333333333333,44.9047619047619,51.3492063492063,46.8730158730159,44.9206349206349,57.4444444444444,310.857142857143,NA,2012
"1454","SIDDAPUR",NA,NA,NA,86.0967741935484,49.4516129032258,61.9032258064516,49.3870967741936,51.4838709677419,57.3870967741936,356,NA,2012
"1455","SIDLAGHATTA",NA,NA,NA,78.4047619047619,50.8095238095238,48.4047619047619,49.9523809523809,52.8333333333333,60.5,340.666666666667,NA,2012
"1456","SINDAGI",NA,NA,NA,70.6301369863014,42.7260273972603,47.2465753424658,46.041095890411,44.6849315068493,58.4794520547945,309.849315068493,NA,2012
"1457","SINDHANUR",NA,NA,NA,75.7625,50.25,53.2625,51.2,47.5375,59.3375,337.225,NA,2012
"1458","SIRA",NA,NA,NA,73.9078947368421,42.75,48.8157894736842,46.5131578947368,47.8947368421053,57.8947368421053,317.75,NA,2012
"1459","SIRSI",NA,NA,NA,85.5116279069767,52,61.2325581395349,48.1627906976744,51.8837209302326,56.7674418604651,355.53488372093,NA,2012
