"","Block_Name","X","Year","Marks1","Marks2","Marks3","Marks4","Marks5","Marks6","Total","Dist_Name","Rural_Urban","No_of_Working_Days","No_of_Acad_Inspection","School_Dev_Grant_Recd","School_Dev_Grant_Expnd","TLM_Grant_Recd","TLM_Grant_Expnd","Tot_Clrooms","Toilet_Girls","Electricity","Library","PlayGround","Male_Tch","Female_Tch","Graduate_Teachers","Tch_with_Prof_Qual","Days_involved_in_non_tch_assgn","Teachers_involved_in_non_tch_assgn","Public","Split","Households","TotPop","Pop0.6","Literates","TotWPop","SCST","District","Yr2005","Yr2006","Yr2007","Yr2008","Yr2009","Yr2010","Yr2011","Yr2012","Yr2013","SchoolperPop2005","SchoolperPop2006","SchoolperPop2007","SchoolperPop2008","SchoolperPop2009","SchoolperPop2010","SchoolperPop2011","SchoolperPop2012","SchoolperPop2013"
"134","SRINGERI",1218,2013,88.41666667,NA,62.16666667,46,46.16666667,57.66666667,348.0833333,"CHIKKAMANGALORE",0.947368421,0,0.644736842,7698.026316,6583.657895,1342.105263,1302.631579,4.144736842,1,1,0.934210526,0.789473684,1.447368421,1.815789474,0.855263158,3.236842105,0,0,0.934210526,0,8148,32617,2606,25610,13592,6857,"CHIKKAMANGALORE",82,80,80,76,76,76,87,76,76,2.51402642793635,2.45270871018181,2.45270871018181,2.33007327467272,2.33007327467272,2.33007327467272,2.66732072232272,2.33007327467272,2.33007327467272
"135","SRINIVASAPUR",1227,2013,86.59183673,NA,65.14285714,59.3877551,60.26530612,71.18367347,406.7755102,"KOLAR",0.941666667,0,0.7,6691.666667,6691.666667,1.388888889,1.388888889,4.022222222,1,0.936111111,0.994444444,0.366666667,1.936111111,1.938888889,0.097222222,3.869444444,0,0,0.886111111,1,37719,175511,17829,109656,97110,73999,"KOLAR",366,374,375,374,377,372,407,369,360,2.08533938043769,2.13092056908114,2.13661821766157,2.13092056908114,2.14801351482243,2.11952527192028,2.31894297223536,2.10243232617899,2.05115348895511
"136","TARIKERE",1245,2013,79.51111111,NA,55.64444444,45.22222222,45.46666667,55.33333333,325.9333333,"CHIKKAMANGALORE",0.877622378,0,1.622377622,7952.297203,6775.636364,1470.629371,1395.454545,4.797202797,0.996503497,0.979020979,0.986013986,0.636363636,2.335664336,1.888111888,0.765734266,4.237762238,0,0,0.86013986,0,44787,189338,17315,130883,92017,56547,"CHIKKAMANGALORE",308,335,301,282,272,281,320,285,286,1.62672046815747,1.76932258711933,1.58974954842662,1.48939990915717,1.43658430954167,1.48411834919562,1.69009918769608,1.50524458904182,1.51052614900337
"137","THIRTHAHALLI",1254,2013,91.7804878,NA,64.07317073,49.7804878,50.43902439,60.80487805,369.9756098,"SHIMOGA",0.939516129,0,1.044354839,8365.322581,8341.600806,1505.362903,1600.120968,3.975806452,1,0.955645161,0.987903226,0.697580645,1.346774194,1.907258065,0.157258065,3.241935484,0,0,0.923387097,0,31614,127478,10526,96009,65402,15227,"SHIMOGA",271,272,275,271,271,259,296,261,248,2.12585701062144,2.13370150143554,2.15723497387785,2.12585701062144,2.12585701062144,2.03172312085223,2.32196928097397,2.04741210248043,1.94543372189711
"138","TIPTUR",1263,2013,77.32075472,NA,52.37735849,44,43.50943396,56.43396226,317.0754717,"TUMKUR",0.87460815,3.131661442,0.373040752,7112.852665,7051.294671,1294.670846,1277.429467,4.197492163,1,0.978056426,0.996865204,0.473354232,1.235109718,2.203761755,0.319749216,3.413793103,0,0,0.887147335,0,40624,163206,14555,118620,79434,32508,"TUMKUR",335,337,345,329,332,330,382,324,319,2.05262061443819,2.06487506586768,2.1138928715856,2.01585726014975,2.03423893729397,2.02198448586449,2.34060022303102,1.98522113157605,1.95458500300234
"139","TUMKUR",1272,2013,81.05369128,NA,60.83892617,50.38926174,52.89932886,64.36912752,366.5033557,"TUMKUR",0.715170279,0,0.76006192,7984.580495,7731.585139,1437.306502,1405.572755,4.956656347,1,0.981424149,0.995356037,0.521671827,1.23374613,3.682662539,0.719814241,4.73993808,0.007739938,0.001547988,0.797213622,0,67797,290254,28695,198918,143934,83416,"TUMKUR",671,665,685,668,674,652,794,655,646,2.31176831327045,2.29109676352436,2.36000192934464,2.3014325383974,2.32210408814349,2.24630840574118,2.73553508306518,2.25664418061422,2.22563685599509
"140","TURUVEKERE",1281,2013,80.92857143,NA,53.66071429,44.14285714,47.10714286,62.26785714,335.6071429,"TUMKUR",0.937694704,0,0.464174455,8253.894081,7557.809969,1183.489097,1155.76324,3.629283489,1,0.968847352,0.996884735,0.361370717,1.401869159,1.46728972,0.429906542,2.856697819,0,0,0.937694704,0,38552,154800,13639,107724,78208,25494,"TUMKUR",342,341,346,338,341,340,379,329,321,2.2093023255814,2.20284237726098,2.23514211886305,2.18346253229974,2.20284237726098,2.19638242894057,2.44832041343669,2.12532299741602,2.07364341085271
"141","UDUPI",1290,2013,86.68918919,NA,68.40540541,50.32432432,51.13513514,55.01351351,370.1081081,"UDUPI",0.784883721,0,0.779069767,13532.26744,6145.02907,1505.813953,1558.139535,6.813953488,0.994186047,1,0.970930233,0.848837209,1.093023256,4.622093023,1.761627907,5.546511628,0.63372093,0.156976744,0.779069767,0,92719,422370,36129,340544,184319,44643,"UDUPI",358,356,185,168,171,170,241,171,172,0.847598077514975,0.842862892724389,0.438004593129247,0.397755522409262,0.404858299595142,0.402490707199848,0.570589767265668,0.404858299595142,0.407225891990435
"142","VIRAJPET",1299,2013,72.92307692,NA,58.03846154,47.09615385,47,51.98076923,328.5961538,"KODAGU",0.93220339,0,1.542372881,12064.63277,11430.49718,3024.717514,2947.59887,6.225988701,1,0.988700565,0.97740113,0.779661017,0.853107345,4.333333333,1.84180791,5.11299435,0.005649718,0.005649718,0.768361582,0,48533,184185,18752,129605,95917,60208,"KODAGU",168,178,177,179,180,179,232,176,177,0.912126394657545,0.96641963243478,0.960990308657057,0.971848956212504,0.977278279990227,0.971848956212504,1.25960311643185,0.955560984879333,0.960990308657057
"143","YADGIR",1308,2013,71.21212121,NA,57.71212121,45.31818182,49.45454545,59.06060606,331.4545455,"YADAGIRI",0.768637532,0,1.557840617,9271.989717,6892.341902,1691.755784,1702.681234,5.395886889,1,0.946015424,0.93059126,0.434447301,2.575835476,2.213367609,0.604113111,4.706940874,0.272493573,0.092544987,0.807197943,1,51177,303451,49955,104702,151120,110266,"YADAGIRI",276,293,300,326,345,357,429,386,389,0.909537289381152,0.965559513727093,0.988627488457774,1.07430853745745,1.13692161172644,1.17646671126475,1.41373730849462,1.272034035149,1.28192031003358
"144","YELANDUR",1317,2013,77.94444444,NA,60.77777778,48.55555556,52.22222222,64.83333333,357.1111111,"CHAMARAJANAGARA",0.844155844,0,3.701298701,8197.402597,6611.779221,3545.454545,2430.506494,5.480519481,1,0.922077922,0.987012987,0.480519481,2.181818182,3.12987013,1.454545455,5.246753247,0,0,0.818181818,0,16840,73290,7192,39647,31668,38107,"CHAMARAJANAGARA",72,72,70,72,73,75,93,77,77,0.98239869013508,0.98239869013508,0.955109837631328,0.98239869013508,0.996043116386956,1.02333196889071,1.26893164142448,1.05062082139446,1.05062082139446
"145","YELBURGA",1326,2013,76.96774194,NA,57.29032258,49.01612903,48.80645161,57.83870968,339.6612903,"KOPPAL",0.930769231,3.842307692,4.530769231,9244.357692,6338.384615,1355.957692,1344.419231,5.646153846,0.996153846,0.907692308,0.865384615,0.653846154,3.45,2.392307692,1.880769231,5.769230769,0,0,0.788461538,0,47360,252628,36217,144088,131703,78470,"KOPPAL",196,198,221,223,228,236,293,245,260,0.775844324461263,0.783761103282297,0.874804059724179,0.882720838545213,0.902512785597796,0.934179900881929,1.15980809728138,0.969805405576579,1.02918124673433
"146","YELLAPUR",1330,2013,90.63636364,NA,76,54.81818182,53.04545455,66.72727273,399.5909091,"UTTARA KANNADA SIRSI",0.844559585,0,0.678756477,8197.274611,7860.435233,1252.129534,1218.450777,3.497409326,1,0.984455959,1,0.96373057,1.274611399,1.772020725,0.839378238,3.041450777,0.010362694,0.005181347,0.974093264,0,13350,58210,6565,40504,29564,7372,"UTTARA KANNADA SIRSI",187,186,191,196,195,192,212,193,193,3.21250644219206,3.19532726335681,3.28122315753307,3.36711905170933,3.34993987287408,3.29840233636832,3.64198591307336,3.31558151520357,3.31558151520357
